scenario,foregrounds,regime,filtered,replicate,method,candidates,discoveries,false,false_any,fdp,signal,detected,endpoints,endpoint_detected,jumps,jump_detected
unequal,4,moderate,True,66,poisson,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,moderate,True,66,fixed,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,moderate,True,66,learned,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,moderate,False,67,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,67,fixed,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,67,learned,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,67,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,67,fixed,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,67,learned,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,68,poisson,4,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,False,68,fixed,4,2,0,0,0.0,3,1,2,1,3,1
unequal,4,moderate,False,68,learned,4,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,True,68,poisson,4,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,True,68,fixed,4,2,0,0,0.0,3,1,2,1,3,1
unequal,4,moderate,True,68,learned,4,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,False,69,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,69,fixed,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,69,learned,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,69,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,69,fixed,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,69,learned,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,70,poisson,8,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,70,fixed,8,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,70,learned,8,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,70,poisson,8,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,70,fixed,8,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,70,learned,8,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,71,poisson,8,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,71,fixed,8,2,0,0,0.0,3,1,1,1,1,1
unequal,4,moderate,False,71,learned,8,2,0,0,0.0,3,1,1,1,1,1
unequal,4,moderate,True,71,poisson,8,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,71,fixed,8,2,0,0,0.0,3,1,1,1,1,1
unequal,4,moderate,True,71,learned,8,2,0,0,0.0,3,1,1,1,1,1
unequal,4,moderate,False,72,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,72,fixed,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,72,learned,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,72,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,72,fixed,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,72,learned,4,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,73,poisson,2,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,False,73,fixed,2,2,0,0,0.0,3,1,1,1,2,1
unequal,4,moderate,False,73,learned,2,2,0,0,0.0,3,1,1,1,2,1
unequal,4,moderate,True,73,poisson,2,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,True,73,fixed,2,2,0,0,0.0,3,1,1,1,2,1
unequal,4,moderate,True,73,learned,2,2,0,0,0.0,3,1,1,1,2,1
unequal,4,moderate,False,74,poisson,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,74,fixed,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,74,learned,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,74,poisson,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,74,fixed,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,74,learned,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,75,poisson,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,75,fixed,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,75,learned,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,75,poisson,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,75,fixed,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,75,learned,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,76,poisson,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,76,fixed,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,76,learned,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,76,poisson,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,76,fixed,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,76,learned,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,77,poisson,2,0,0,0,0.0,3,0,0,0,1,0
unequal,4,moderate,False,77,fixed,2,0,0,0,0.0,3,0,0,0,1,0
unequal,4,moderate,False,77,learned,2,0,0,0,0.0,3,0,0,0,1,0
unequal,4,moderate,True,77,poisson,2,0,0,0,0.0,3,0,0,0,1,0
unequal,4,moderate,True,77,fixed,2,0,0,0,0.0,3,0,0,0,1,0
unequal,4,moderate,True,77,learned,2,0,0,0,0.0,3,0,0,0,1,0
unequal,4,moderate,False,78,poisson,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,moderate,False,78,fixed,6,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,False,78,learned,6,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,True,78,poisson,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,moderate,True,78,fixed,6,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,True,78,learned,6,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,False,79,poisson,2,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,False,79,fixed,2,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,False,79,learned,2,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,True,79,poisson,2,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,True,79,fixed,2,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,True,79,learned,2,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,False,80,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,80,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,80,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,80,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,80,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,80,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,81,poisson,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,81,fixed,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,81,learned,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,81,poisson,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,81,fixed,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,81,learned,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,82,poisson,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,82,fixed,4,2,0,0,0.0,3,1,1,1,1,1
unequal,4,moderate,False,82,learned,4,2,0,0,0.0,3,1,1,1,1,1
unequal,4,moderate,True,82,poisson,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,82,fixed,4,2,0,0,0.0,3,1,1,1,1,1
unequal,4,moderate,True,82,learned,4,2,0,0,0.0,3,1,1,1,1,1
unequal,4,moderate,False,83,poisson,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,83,fixed,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,83,learned,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,83,poisson,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,83,fixed,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,83,learned,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,84,poisson,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,84,fixed,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,84,learned,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,84,poisson,6,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,84,fixed,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,True,84,learned,6,2,0,0,0.0,3,1,2,1,2,1
unequal,4,moderate,False,85,poisson,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,85,fixed,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,85,learned,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,85,poisson,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,85,fixed,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,85,learned,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,86,poisson,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,False,86,fixed,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,False,86,learned,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,True,86,poisson,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,True,86,fixed,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,True,86,learned,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,False,87,poisson,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,87,fixed,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,87,learned,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,87,poisson,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,87,fixed,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,87,learned,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,88,poisson,0,0,0,0,0.0,3,0,0,0,2,0
unequal,4,moderate,False,88,fixed,0,0,0,0,0.0,3,0,0,0,2,0
unequal,4,moderate,False,88,learned,0,0,0,0,0.0,3,0,0,0,2,0
unequal,4,moderate,True,88,poisson,0,0,0,0,0.0,3,0,0,0,2,0
unequal,4,moderate,True,88,fixed,0,0,0,0,0.0,3,0,0,0,2,0
unequal,4,moderate,True,88,learned,0,0,0,0,0.0,3,0,0,0,2,0
unequal,4,moderate,False,89,poisson,4,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,False,89,fixed,4,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,False,89,learned,4,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,True,89,poisson,4,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,True,89,fixed,4,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,True,89,learned,4,0,0,0,0.0,3,0,1,0,2,0
unequal,4,moderate,False,90,poisson,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,90,fixed,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,90,learned,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,90,poisson,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,90,fixed,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,90,learned,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,91,poisson,4,0,0,0,0.0,3,0,1,0,3,0
unequal,4,moderate,False,91,fixed,4,0,0,0,0.0,3,0,1,0,3,0
unequal,4,moderate,False,91,learned,4,0,0,0,0.0,3,0,1,0,3,0
unequal,4,moderate,True,91,poisson,4,0,0,0,0.0,3,0,1,0,3,0
unequal,4,moderate,True,91,fixed,4,0,0,0,0.0,3,0,1,0,3,0
unequal,4,moderate,True,91,learned,4,0,0,0,0.0,3,0,1,0,3,0
unequal,4,moderate,False,92,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,92,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,92,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,92,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,92,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,92,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,93,poisson,2,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,False,93,fixed,2,2,0,0,0.0,3,1,2,1,3,1
unequal,4,moderate,False,93,learned,2,2,0,0,0.0,3,1,2,1,3,1
unequal,4,moderate,True,93,poisson,2,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,True,93,fixed,2,2,0,0,0.0,3,1,2,1,3,1
unequal,4,moderate,True,93,learned,2,2,0,0,0.0,3,1,2,1,3,1
unequal,4,moderate,False,94,poisson,0,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,False,94,fixed,0,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,False,94,learned,0,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,True,94,poisson,0,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,True,94,fixed,0,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,True,94,learned,0,0,0,0,0.0,3,0,2,0,3,0
unequal,4,moderate,False,95,poisson,4,2,2,1,1.0,3,0,1,0,1,0
unequal,4,moderate,False,95,fixed,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,95,learned,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,95,poisson,4,2,2,1,1.0,3,0,1,0,1,0
unequal,4,moderate,True,95,fixed,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,True,95,learned,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,moderate,False,96,poisson,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,moderate,False,96,fixed,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,moderate,False,96,learned,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,moderate,True,96,poisson,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,moderate,True,96,fixed,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,moderate,True,96,learned,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,moderate,False,97,poisson,8,0,0,0,0.0,3,0,3,0,3,0
unequal,4,moderate,False,97,fixed,8,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,False,97,learned,8,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,True,97,poisson,8,0,0,0,0.0,3,0,3,0,3,0
unequal,4,moderate,True,97,fixed,8,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,True,97,learned,8,2,0,0,0.0,3,1,3,1,3,1
unequal,4,moderate,False,98,poisson,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,moderate,False,98,fixed,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,moderate,False,98,learned,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,moderate,True,98,poisson,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,moderate,True,98,fixed,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,moderate,True,98,learned,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,moderate,False,99,poisson,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,99,fixed,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,False,99,learned,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,99,poisson,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,99,fixed,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,moderate,True,99,learned,2,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,0,poisson,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,0,fixed,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,0,learned,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,0,poisson,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,0,fixed,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,0,learned,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,1,poisson,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,1,fixed,4,2,0,0,0.0,3,1,1,1,1,1
unequal,4,heterogeneous,False,1,learned,4,2,0,0,0.0,3,1,1,1,1,1
unequal,4,heterogeneous,True,1,poisson,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,1,fixed,4,2,0,0,0.0,3,1,1,1,1,1
unequal,4,heterogeneous,True,1,learned,4,2,0,0,0.0,3,1,1,1,1,1
unequal,4,heterogeneous,False,2,poisson,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,2,fixed,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,2,learned,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,2,poisson,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,2,fixed,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,2,learned,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,3,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,3,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,3,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,3,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,3,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,3,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,4,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,4,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,4,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,4,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,4,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,4,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,5,poisson,4,2,2,1,1.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,5,fixed,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,5,learned,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,5,poisson,4,2,2,1,1.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,5,fixed,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,5,learned,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,6,poisson,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,False,6,fixed,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,False,6,learned,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,True,6,poisson,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,True,6,fixed,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,True,6,learned,2,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,False,7,poisson,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,7,fixed,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,7,learned,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,7,poisson,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,7,fixed,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,7,learned,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,8,poisson,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,8,fixed,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,8,learned,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,8,poisson,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,8,fixed,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,8,learned,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,9,poisson,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,9,fixed,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,9,learned,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,9,poisson,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,9,fixed,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,9,learned,4,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,10,poisson,4,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,False,10,fixed,4,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,False,10,learned,4,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,True,10,poisson,4,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,True,10,fixed,4,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,True,10,learned,4,0,0,0,0.0,3,0,0,0,0,0
unequal,4,heterogeneous,False,11,poisson,6,0,0,0,0.0,3,0,2,0,3,0
unequal,4,heterogeneous,False,11,fixed,6,2,0,0,0.0,3,1,2,1,3,1
unequal,4,heterogeneous,False,11,learned,6,2,0,0,0.0,3,1,2,1,3,1
unequal,4,heterogeneous,True,11,poisson,6,0,0,0,0.0,3,0,2,0,3,0
unequal,4,heterogeneous,True,11,fixed,6,2,0,0,0.0,3,1,2,1,3,1
unequal,4,heterogeneous,True,11,learned,6,2,0,0,0.0,3,1,2,1,3,1
unequal,4,heterogeneous,False,12,poisson,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,12,fixed,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,12,learned,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,12,poisson,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,12,fixed,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,12,learned,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,13,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,13,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,13,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,13,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,13,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,13,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,14,poisson,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,14,fixed,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,14,learned,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,14,poisson,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,14,fixed,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,14,learned,2,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,15,poisson,2,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,False,15,fixed,2,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,False,15,learned,2,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,True,15,poisson,2,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,True,15,fixed,2,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,True,15,learned,2,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,False,16,poisson,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,16,fixed,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,16,learned,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,16,poisson,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,16,fixed,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,True,16,learned,0,0,0,0,0.0,3,0,1,0,1,0
unequal,4,heterogeneous,False,17,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,17,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,17,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,17,poisson,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,17,fixed,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,True,17,learned,4,0,0,0,0.0,3,0,2,0,2,0
unequal,4,heterogeneous,False,18,poisson,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,False,18,fixed,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,False,18,learned,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,True,18,poisson,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,True,18,fixed,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,True,18,learned,6,0,0,0,0.0,3,0,3,0,3,0
unequal,4,heterogeneous,False,19,poisson,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,heterogeneous,False,19,fixed,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,heterogeneous,False,19,learned,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,heterogeneous,True,19,poisson,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,heterogeneous,True,19,fixed,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,heterogeneous,True,19,learned,0,0,0,0,0.0,3,0,1,0,2,0
unequal,4,heterogeneous,False,20,poisson,2,0,0,0,0.0,3,0,1,0,2,0
unequal,4,heterogeneous,False,20,fixed,2,0,0,0,0.0,3,0,1,0,2,0
unequal,4,heterogeneous,False,20,learned,2,0,0,0,0.0,3,0,1,0,2,0
unequal,4,heterogeneous,True,20,poisson,2,0,0,0,0.0,3,0,1,0,2,0
